Vertices 245
0.5, 0.5, -2.5, 255, 0, 0
2.5, 0.5, -2.5, 255, 0, 0
1.5, 0.5, -2.5, 255, 0, 0
3.5, 0.5, -2.5, 255, 0, 0
2.5, 0.5, -2.5, 255, 0, 0
4.5, 0.5, -2.5, 255, 0, 0
3.5, 0.5, -2.5, 255, 0, 0
5.5, 0.5, -2.5, 255, 0, 0
4.5, 0.5, -2.5, 255, 0, 0
6.5, 0.5, -2.5, 255, 0, 0
5.5, 0.5, -2.5, 255, 0, 0
7.5, 0.5, -2.5, 255, 0, 0
6.5, 0.5, -2.5, 255, 0, 0
8.5, 0.5, -2.5, 255, 0, 0
7.5, 0.5, -2.5, 255, 0, 0
9.5, 0.5, -2.5, 255, 0, 0
8.5, 0.5, -2.5, 255, 0, 0
10.5, 0.5, -2.5, 255, 0, 0
9.5, 0.5, -2.5, 255, 0, 0
0.5, 0.5, -3.5, 255, 0, 0
-0.5, 0.5, -3.5, 255, 0, 0
1.5, 0.5, -3.5, 255, 0, 0
0.5, 0.5, -3.5, 255, 0, 0
2.5, 0.5, -3.5, 255, 0, 0
1.5, 0.5, -3.5, 255, 0, 0
3.5, 0.5, -3.5, 255, 0, 0
2.5, 0.5, -3.5, 255, 0, 0
4.5, 0.5, -3.5, 255, 0, 0
3.5, 0.5, -3.5, 255, 0, 0
5.5, 0.5, -3.5, 255, 0, 0
4.5, 0.5, -3.5, 255, 0, 0
6.5, 0.5, -3.5, 255, 0, 0
5.5, 0.5, -3.5, 255, 0, 0
7.5, 0.5, -3.5, 255, 0, 0
6.5, 0.5, -3.5, 255, 0, 0
8.5, 0.5, -3.5, 255, 0, 0
7.5, 0.5, -3.5, 255, 0, 0
9.5, 0.5, -3.5, 255, 0, 0
8.5, 0.5, -3.5, 255, 0, 0
10.5, 0.5, -3.5, 255, 0, 0
9.5, 0.5, -3.5, 255, 0, 0
0.5, 0.5, -4.5, 255, 0, 0
-0.5, 0.5, -4.5, 255, 0, 0
1.5, 0.5, -4.5, 255, 0, 0
0.5, 0.5, -4.5, 255, 0, 0
2.5, 0.5, -4.5, 255, 0, 0
1.5, 0.5, -4.5, 255, 0, 0
3.5, 0.5, -4.5, 255, 0, 0
2.5, 0.5, -4.5, 255, 0, 0
4.5, 0.5, -4.5, 255, 0, 0
3.5, 0.5, -4.5, 255, 0, 0
5.5, 0.5, -4.5, 255, 0, 0
4.5, 0.5, -4.5, 255, 0, 0
6.5, 0.5, -4.5, 255, 0, 0
5.5, 0.5, -4.5, 255, 0, 0
7.5, 0.5, -4.5, 255, 0, 0
6.5, 0.5, -4.5, 255, 0, 0
8.5, 0.5, -4.5, 255, 0, 0
7.5, 0.5, -4.5, 255, 0, 0
9.5, 0.5, -4.5, 255, 0, 0
8.5, 0.5, -4.5, 255, 0, 0
10.5, 0.5, -4.5, 255, 0, 0
9.5, 0.5, -4.5, 255, 0, 0
0.5, 0.5, -5.5, 255, 0, 0
-0.5, 0.5, -5.5, 255, 0, 0
1.5, 0.5, -5.5, 255, 0, 0
0.5, 0.5, -5.5, 255, 0, 0
2.5, 0.5, -5.5, 255, 0, 0
1.5, 0.5, -5.5, 255, 0, 0
3.5, 0.5, -5.5, 255, 0, 0
2.5, 0.5, -5.5, 255, 0, 0
4.5, 0.5, -5.5, 255, 0, 0
3.5, 0.5, -5.5, 255, 0, 0
5.5, 0.5, -5.5, 255, 0, 0
4.5, 0.5, -5.5, 255, 0, 0
6.5, 0.5, -5.5, 255, 0, 0
5.5, 0.5, -5.5, 255, 0, 0
7.5, 0.5, -5.5, 255, 0, 0
6.5, 0.5, -5.5, 255, 0, 0
8.5, 0.5, -5.5, 255, 0, 0
7.5, 0.5, -5.5, 255, 0, 0
9.5, 0.5, -5.5, 255, 0, 0
8.5, 0.5, -5.5, 255, 0, 0
10.5, 0.5, -5.5, 255, 0, 0
9.5, 0.5, -5.5, 255, 0, 0
0.5, 0.5, -6.5, 255, 0, 0
-0.5, 0.5, -6.5, 255, 0, 0
1.5, 0.5, -6.5, 255, 0, 0
0.5, 0.5, -6.5, 255, 0, 0
2.5, 0.5, -6.5, 255, 0, 0
1.5, 0.5, -6.5, 255, 0, 0
3.5, 0.5, -6.5, 255, 0, 0
2.5, 0.5, -6.5, 255, 0, 0
4.5, 0.5, -6.5, 255, 0, 0
3.5, 0.5, -6.5, 255, 0, 0
5.5, 0.5, -6.5, 255, 0, 0
4.5, 0.5, -6.5, 255, 0, 0
6.5, 0.5, -6.5, 255, 0, 0
5.5, 0.5, -6.5, 255, 0, 0
7.5, 0.5, -6.5, 255, 0, 0
6.5, 0.5, -6.5, 255, 0, 0
8.5, 0.5, -6.5, 255, 0, 0
7.5, 0.5, -6.5, 255, 0, 0
9.5, 0.5, -6.5, 255, 0, 0
8.5, 0.5, -6.5, 255, 0, 0
10.5, 0.5, -6.5, 255, 0, 0
9.5, 0.5, -6.5, 255, 0, 0
0.5, 0.5, -7.5, 255, 0, 0
-0.5, 0.5, -7.5, 255, 0, 0
1.5, 0.5, -7.5, 255, 0, 0
0.5, 0.5, -7.5, 255, 0, 0
2.5, 0.5, -7.5, 255, 0, 0
1.5, 0.5, -7.5, 255, 0, 0
3.5, 0.5, -7.5, 255, 0, 0
2.5, 0.5, -7.5, 255, 0, 0
4.5, 0.5, -7.5, 255, 0, 0
3.5, 0.5, -7.5, 255, 0, 0
5.5, 0.5, -7.5, 255, 0, 0
4.5, 0.5, -7.5, 255, 0, 0
6.5, 0.5, -7.5, 255, 0, 0
5.5, 0.5, -7.5, 255, 0, 0
7.5, 0.5, -7.5, 255, 0, 0
6.5, 0.5, -7.5, 255, 0, 0
8.5, 0.5, -7.5, 255, 0, 0
7.5, 0.5, -7.5, 255, 0, 0
9.5, 0.5, -7.5, 255, 0, 0
8.5, 0.5, -7.5, 255, 0, 0
10.5, 0.5, -7.5, 255, 0, 0
9.5, 0.5, -7.5, 255, 0, 0
0.5, 0.5, -8.5, 255, 0, 0
-0.5, 0.5, -8.5, 255, 0, 0
1.5, 0.5, -8.5, 255, 0, 0
0.5, 0.5, -8.5, 255, 0, 0
2.5, 0.5, -8.5, 255, 0, 0
1.5, 0.5, -8.5, 255, 0, 0
3.5, 0.5, -8.5, 255, 0, 0
2.5, 0.5, -8.5, 255, 0, 0
4.5, 0.5, -8.5, 255, 0, 0
3.5, 0.5, -8.5, 255, 0, 0
5.5, 0.5, -8.5, 255, 0, 0
4.5, 0.5, -8.5, 255, 0, 0
6.5, 0.5, -8.5, 255, 0, 0
5.5, 0.5, -8.5, 255, 0, 0
7.5, 0.5, -8.5, 255, 0, 0
6.5, 0.5, -8.5, 255, 0, 0
8.5, 0.5, -8.5, 255, 0, 0
7.5, 0.5, -8.5, 255, 0, 0
9.5, 0.5, -8.5, 255, 0, 0
8.5, 0.5, -8.5, 255, 0, 0
10.5, 0.5, -8.5, 255, 0, 0
9.5, 0.5, -8.5, 255, 0, 0
0.5, 0.5, -9.5, 255, 0, 0
-0.5, 0.5, -9.5, 255, 0, 0
1.5, 0.5, -9.5, 255, 0, 0
0.5, 0.5, -9.5, 255, 0, 0
2.5, 0.5, -9.5, 255, 0, 0
1.5, 0.5, -9.5, 255, 0, 0
3.5, 0.5, -9.5, 255, 0, 0
2.5, 0.5, -9.5, 255, 0, 0
4.5, 0.5, -9.5, 255, 0, 0
3.5, 0.5, -9.5, 255, 0, 0
5.5, 0.5, -9.5, 255, 0, 0
4.5, 0.5, -9.5, 255, 0, 0
6.5, 0.5, -9.5, 255, 0, 0
5.5, 0.5, -9.5, 255, 0, 0
7.5, 0.5, -9.5, 255, 0, 0
6.5, 0.5, -9.5, 255, 0, 0
8.5, 0.5, -9.5, 255, 0, 0
7.5, 0.5, -9.5, 255, 0, 0
9.5, 0.5, -9.5, 255, 0, 0
8.5, 0.5, -9.5, 255, 0, 0
10.5, 0.5, -9.5, 255, 0, 0
9.5, 0.5, -9.5, 255, 0, 0
0.5, 0.5, -10.5, 255, 0, 0
-0.5, 0.5, -10.5, 255, 0, 0
1.5, 0.5, -10.5, 255, 0, 0
0.5, 0.5, -10.5, 255, 0, 0
2.5, 0.5, -10.5, 255, 0, 0
1.5, 0.5, -10.5, 255, 0, 0
3.5, 0.5, -10.5, 255, 0, 0
2.5, 0.5, -10.5, 255, 0, 0
4.5, 0.5, -10.5, 255, 0, 0
3.5, 0.5, -10.5, 255, 0, 0
5.5, 0.5, -10.5, 255, 0, 0
4.5, 0.5, -10.5, 255, 0, 0
6.5, 0.5, -10.5, 255, 0, 0
5.5, 0.5, -10.5, 255, 0, 0
7.5, 0.5, -10.5, 255, 0, 0
6.5, 0.5, -10.5, 255, 0, 0
8.5, 0.5, -10.5, 255, 0, 0
7.5, 0.5, -10.5, 255, 0, 0
9.5, 0.5, -10.5, 255, 0, 0
8.5, 0.5, -10.5, 255, 0, 0
10.5, 0.5, -10.5, 255, 0, 0
9.5, 0.5, -10.5, 255, 0, 0
Edges 12
0, 1
1, 2
2, 3
3, 0
7, 6
6, 5
5, 4
4, 7
1, 5
6, 2
3, 7
4, 0
Faces 121
5, 0, 1, 2, 3, 0
5, 4, 5, 1, 0, 4
5, 6, 7, 5, 4, 6
5, 8, 9, 7, 6, 8
5, 10, 11, 9, 8, 10
5, 12, 13, 11, 10, 12
5, 14, 15, 13, 12, 14
5, 16, 17, 15, 14, 16
5, 18, 19, 17, 16, 18
5, 20, 21, 19, 18, 20
5, 22, 23, 21, 20, 22
5, 1, 25, 26, 2, 1
5, 5, 27, 28, 1, 5
5, 7, 29, 30, 5, 7
5, 9, 31, 32, 7, 9
5, 11, 33, 34, 9, 11
5, 13, 35, 36, 11, 13
5, 15, 37, 38, 13, 15
5, 17, 39, 40, 15, 17
5, 19, 41, 42, 17, 19
5, 21, 43, 44, 19, 21
5, 23, 45, 46, 21, 23
5, 25, 47, 48, 26, 25
5, 27, 49, 50, 28, 27
5, 29, 51, 52, 30, 29
5, 31, 53, 54, 32, 31
5, 33, 55, 56, 34, 33
5, 35, 57, 58, 36, 35
5, 37, 59, 60, 38, 37
5, 39, 61, 62, 40, 39
5, 41, 63, 64, 42, 41
5, 43, 65, 66, 44, 43
5, 45, 67, 68, 46, 45
5, 47, 69, 70, 48, 47
5, 49, 71, 72, 50, 49
5, 51, 73, 74, 52, 51
5, 53, 75, 76, 54, 53
5, 55, 77, 78, 56, 55
5, 57, 79, 80, 58, 57
5, 59, 81, 82, 60, 59
5, 61, 83, 84, 62, 61
5, 63, 85, 86, 64, 63
5, 65, 87, 88, 66, 65
5, 67, 89, 90, 68, 67
5, 69, 91, 92, 70, 69
5, 71, 93, 94, 72, 71
5, 73, 95, 96, 74, 73
5, 75, 97, 98, 76, 75
5, 77, 99, 100, 78, 77
5, 79, 101, 102, 80, 79
5, 81, 103, 104, 82, 81
5, 83, 105, 106, 84, 83
5, 85, 107, 108, 86, 85
5, 87, 109, 110, 88, 87
5, 89, 111, 112, 90, 89
5, 91, 113, 114, 92, 91
5, 93, 115, 116, 94, 93
5, 95, 117, 118, 96, 95
5, 97, 119, 120, 98, 97
5, 99, 121, 122, 100, 99
5, 101, 123, 124, 102, 101
5, 103, 125, 126, 104, 103
5, 105, 127, 128, 106, 105
5, 107, 129, 130, 108, 107
5, 109, 131, 132, 110, 109
5, 111, 133, 134, 112, 111
5, 113, 135, 136, 114, 113
5, 115, 137, 138, 116, 115
5, 117, 139, 140, 118, 117
5, 119, 141, 142, 120, 119
5, 121, 143, 144, 122, 121
5, 123, 145, 146, 124, 123
5, 125, 147, 148, 126, 125
5, 127, 149, 150, 128, 127
5, 129, 151, 152, 130, 129
5, 131, 153, 154, 132, 131
5, 133, 155, 156, 134, 133
5, 135, 157, 158, 136, 135
5, 137, 159, 160, 138, 137
5, 139, 161, 162, 140, 139
5, 141, 163, 164, 142, 141
5, 143, 165, 166, 144, 143
5, 145, 167, 168, 146, 145
5, 147, 169, 170, 148, 147
5, 149, 171, 172, 150, 149
5, 151, 173, 174, 152, 151
5, 153, 175, 176, 154, 153
5, 155, 177, 178, 156, 155
5, 157, 179, 180, 158, 157
5, 159, 181, 182, 160, 159
5, 161, 183, 184, 162, 161
5, 163, 185, 186, 164, 163
5, 165, 187, 188, 166, 165
5, 167, 189, 190, 168, 167
5, 169, 191, 192, 170, 169
5, 171, 193, 194, 172, 171
5, 173, 195, 196, 174, 173
5, 175, 197, 198, 176, 175
5, 177, 199, 200, 178, 177
5, 179, 201, 202, 180, 179
5, 181, 203, 204, 182, 181
5, 183, 205, 206, 184, 183
5, 185, 207, 208, 186, 185
5, 187, 209, 210, 188, 187
5, 189, 211, 212, 190, 189
5, 191, 213, 214, 192, 191
5, 193, 215, 216, 194, 193
5, 195, 217, 218, 196, 195
5, 197, 219, 220, 198, 197
5, 199, 221, 222, 200, 199
5, 201, 223, 224, 202, 201
5, 203, 225, 226, 204, 203
5, 205, 227, 228, 206, 205
5, 207, 229, 230, 208, 207
5, 209, 231, 232, 210, 209
5, 211, 233, 234, 212, 211
5, 213, 235, 236, 214, 213
5, 215, 237, 238, 216, 215
5, 217, 239, 240, 218, 217
5, 219, 241, 242, 220, 219
5, 221, 243, 244, 222, 221
intentionally blank do not delete
intentionally blank do not delete
